# Official VTank GameInfoDB CraftInteractions: item1<TAB>item2<TAB>result<TAB>count<TAB>skill<TAB>difficulty<TAB>id
Splitting Tool	Dragonsblood Pea	Dragonsblood	50	33	0	643
Splitting Tool	Eyebright Pea	Eyebright	50	33	0	644
Splitting Tool	Frankincense Pea	Frankincense	50	33	0	645
Splitting Tool	Ginseng Pea	Ginseng	50	33	0	646
Splitting Tool	Hawthorn Pea	Hawthorn	50	33	0	647
Splitting Tool	Henbane Pea	Henbane	50	33	0	648
Splitting Tool	Hyssop Pea	Hyssop	50	33	0	649
Splitting Tool	Mandrake Pea	Mandrake	50	33	0	650
Splitting Tool	Mugwort Pea	Mugwort	50	33	0	651
Splitting Tool	Myrrh Pea	Myrrh	50	33	0	652
Splitting Tool	Saffron Pea	Saffron	50	33	0	653
Splitting Tool	Vervain Pea	Vervain	50	33	0	654
Splitting Tool	Wormwood Pea	Wormwood	50	33	0	655
Splitting Tool	Yarrow Pea	Yarrow	50	33	0	656
Splitting Tool	Powdered Agate Pea	Powdered Agate	50	33	0	657
Splitting Tool	Powdered Amber Pea	Powdered Amber	50	33	0	658
Splitting Tool	Powdered Azurite Pea	Powdered Azurite	50	33	0	659
Splitting Tool	Powdered Bloodstone Pea	Powdered Bloodstone	50	33	0	660
Splitting Tool	Powdered Carnelian Pea	Powdered Carnelian	50	33	0	661
Splitting Tool	Powdered Hematite Pea	Powdered Hematite	50	33	0	662
Splitting Tool	Powdered Lapis Lazuli Pea	Powdered Lapis Lazuli	50	33	0	663
Splitting Tool	Powdered Malachite Pea	Powdered Malachite	50	33	0	664
Splitting Tool	Powdered Moonstone Pea	Powdered Moonstone	50	33	0	665
Splitting Tool	Powdered Onyx Pea	Powdered Onyx	50	33	0	666
Splitting Tool	Powdered Quartz Pea	Powdered Quartz	50	33	0	667
Splitting Tool	Powdered Turquoise Pea	Powdered Turquoise	50	33	0	668
Splitting Tool	Brimstone Pea	Brimstone	50	33	0	669
Splitting Tool	Cadmia Pea	Cadmia	50	33	0	670
Splitting Tool	Cinnabar Pea	Cinnabar	50	33	0	671
Splitting Tool	Cobalt Pea	Cobalt	50	33	0	672
Splitting Tool	Colcothar Pea	Colcothar	50	33	0	673
Splitting Tool	Gypsum Pea	Gypsum	50	33	0	674
Splitting Tool	Quicksilver Pea	Quicksilver	50	33	0	675
Splitting Tool	Realgar Pea	Realgar	50	33	0	676
Splitting Tool	Stibnite Pea	Stibnite	50	33	0	677
Splitting Tool	Turpeth Pea	Turpeth	50	33	0	678
Splitting Tool	Verdigris Pea	Verdigris	50	33	0	679
Splitting Tool	Vitriol Pea	Vitriol	50	33	0	680
Splitting Tool	Poplar Pea	Poplar Talisman	20	33	0	681
Splitting Tool	Blackthorn Pea	Blackthorn Talisman	20	33	0	682
Splitting Tool	Yew Pea	Yew Talisman	20	33	0	683
Splitting Tool	Hemlock Pea	Hemlock Talisman	20	33	0	684
Splitting Tool	Alder Pea	Alder Talisman	20	33	0	685
Splitting Tool	Ebony Pea	Ebony Talisman	20	33	0	686
Splitting Tool	Birch Pea	Birch Talisman	20	33	0	687
Splitting Tool	Ashwood Pea	Ashwood Talisman	20	33	0	688
Splitting Tool	Elder Pea	Elder Talisman	20	33	0	689
Splitting Tool	Rowan Pea	Rowan Talisman	20	33	0	690
Splitting Tool	Willow Pea	Willow Talisman	20	33	0	691
Splitting Tool	Cedar Pea	Cedar Talisman	20	33	0	692
Splitting Tool	Oak Pea	Oak Talisman	20	33	0	693
Splitting Tool	Hazel Pea	Hazel Talisman	20	33	0	694
Splitting Tool	Red Pea	Red Taper	50	33	0	695
Splitting Tool	Pink Pea	Pink Taper	50	33	0	696
Splitting Tool	Orange Pea	Orange Taper	50	33	0	697
Splitting Tool	Yellow Pea	Yellow Taper	50	33	0	698
Splitting Tool	Green Pea	Green Taper	50	33	0	699
Splitting Tool	Turquoise Pea	Turquoise Taper	50	33	0	700
Splitting Tool	Blue Pea	Blue Taper	50	33	0	701
Splitting Tool	Indigo Pea	Indigo Taper	50	33	0	702
Splitting Tool	Violet Pea	Violet Taper	50	33	0	703
Splitting Tool	Brown Pea	Brown Taper	50	33	0	704
Splitting Tool	White Pea	White Taper	50	33	0	705
Splitting Tool	Grey Pea	Grey Taper	50	33	0	706
Wrapped Bundle of Greater Deadly Blunt Arrowheads	Wrapped Bundle of Arrowshafts	Greater Deadly Blunt Arrow	250	37	0	707
Wrapped Bundle of Greater Deadly Blunt Arrowheads	Wrapped Bundle of Quarrelshafts	Greater Deadly Blunt Quarrel	250	37	0	708
Wrapped Bundle of Greater Deadly Blunt Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Greater Deadly Blunt Atlatl Dart	250	37	0	709
Wrapped Bundle of Olthoi Acid Arrowheads	Wrapped Bundle of Arrowshafts	Olthoi Acid Arrow	2500	37	0	710
Wrapped Bundle of Olthoi Acid Arrowheads	Wrapped Bundle of Quarrelshafts	Olthoi Acid Bolt	2500	37	0	711
Wrapped Bundle of Olthoi Acid Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Olthoi Acid Atlatl Dart	2500	37	0	712
Wrapped Bundle of Gear Blade Slashing Arrowheads	Wrapped Bundle of Arrowshafts	Gear Blade Slashing Arrow	250	37	0	713
Wrapped Bundle of Gear Blade Slashing Arrowheads	Wrapped Bundle of Quarrelshafts	Gear Blade Slashing Bolt	250	37	0	714
Wrapped Bundle of Gear Blade Slashing Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Gear Blade Slashing Atlatl Dart	250	37	0	715
Wrapped Bundle of Greater Deadly Armor Piercing Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Greater Deadly Armor Piercing Atlatl Dart	500	37	0	716
Wrapped Bundle of Greater Deadly Armor Piercing Arrowheads	Wrapped Bundle of Quarrelshafts	Greater Deadly Armor Piercing Quarrel	500	37	0	717
Wrapped Bundle of Greater Deadly Armor Piercing Arrowheads	Wrapped Bundle of Arrowshafts	Greater Deadly Armor Piercing Arrow	500	37	0	718
Wrapped Bundle of Burning Sands Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Burning Sands Atlatl Dart	500	37	0	719
Wrapped Bundle of Burning Sands Arrowheads	Wrapped Bundle of Quarrelshafts	Burning Sands Bolt	500	37	0	720
Wrapped Bundle of Burning Sands Arrowheads	Wrapped Bundle of Arrowshafts	Burning Sands Arrow	500	37	0	721
Wrapped Bundle of Greater Deadly Frog Crotch Arrowheads	Wrapped Bundle of Arrowshafts	Greater Deadly Frog Crotch Arrow	500	37	0	722
Wrapped Bundle of Greater Deadly Frog Crotch Arrowheads	Wrapped Bundle of Quarrelshafts	Greater Deadly Frog Crotch Quarrel	500	37	0	723
Wrapped Bundle of Greater Deadly Frog Crotch Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Greater Deadly Frog Crotch Atlatl Dart	500	37	0	724
Wrapped Bundle of Deadly Prismatic Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Deadly Prismatic Atlatl Dart	500	37	0	725
Wrapped Bundle of Deadly Prismatic Arrowheads	Wrapped Bundle of Quarrelshafts	Deadly Prismatic Quarrel	500	37	0	726
Wrapped Bundle of Deadly Prismatic Arrowheads	Wrapped Bundle of Arrowshafts	Deadly Prismatic Arrow	500	37	0	727
Wrapped Bundle of Greater Prismatic Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Greater Prismatic Atlatl Dart	500	37	0	728
Wrapped Bundle of Greater Prismatic Arrowheads	Wrapped Bundle of Quarrelshafts	Greater Prismatic Quarrel	500	37	0	729
Wrapped Bundle of Greater Prismatic Arrowheads	Wrapped Bundle of Arrowshafts	Greater Prismatic Arrow	500	37	0	730
Wrapped Bundle of Prismatic Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Prismatic Atlatl Dart	500	37	0	731
Wrapped Bundle of Prismatic Arrowheads	Wrapped Bundle of Quarrelshafts	Prismatic Quarrel	500	37	0	732
Wrapped Bundle of Prismatic Arrowheads	Wrapped Bundle of Arrowshafts	Prismatic Arrow	500	37	0	733
Infinite Deadly Frog Crotch Arrowheads	Wrapped Bundle of Arrowshafts	Deadly Frog Crotch Arrow	500	37	0	734
Infinite Deadly Broad Arrowheads	Wrapped Bundle of Arrowshafts	Deadly Broadhead Arrow	500	37	0	735
Infinite Deadly Armor Piercing Arrowheads	Wrapped Bundle of Arrowshafts	Deadly Armor Piercing Arrow	500	37	0	736
Infinite Deadly Blunt Arrowheads	Wrapped Bundle of Arrowshafts	Deadly Blunt Arrow	500	37	0	737
Infinite Deadly Acid Arrowheads	Wrapped Bundle of Arrowshafts	Deadly Acid Arrow	500	37	0	738
Infinite Deadly Fire Arrowheads	Wrapped Bundle of Arrowshafts	Deadly Fire Arrow	500	37	0	739
Infinite Deadly Frost Arrowheads	Wrapped Bundle of Arrowshafts	Deadly Frost Arrow	500	37	0	740
Infinite Deadly Electric Arrowheads	Wrapped Bundle of Arrowshafts	Deadly Lightning Arrow	500	37	0	741
Infinite Deadly Frog Crotch Arrowheads	Wrapped Bundle of Quarrelshafts	Deadly Frog Crotch Quarrel	500	37	0	742
Infinite Deadly Frog Crotch Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Deadly Frog Crotch Atlatl Dart	500	37	0	743
Infinite Deadly Broad Arrowheads	Wrapped Bundle of Quarrelshafts	Deadly Broadhead Quarrel	500	37	0	744
Infinite Deadly Broad Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Deadly Broadhead Atlatl Dart	500	37	0	745
Infinite Deadly Armor Piercing Arrowheads	Wrapped Bundle of Quarrelshafts	Deadly Armor Piercing Quarrel	500	37	0	746
Infinite Deadly Armor Piercing Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Deadly Armor Piercing Atlatl Dart	500	37	0	747
Infinite Deadly Blunt Arrowheads	Wrapped Bundle of Quarrelshafts	Deadly Blunt Quarrel	500	37	0	748
Infinite Deadly Blunt Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Deadly Blunt Atlatl Dart	500	37	0	749
Infinite Deadly Acid Arrowheads	Wrapped Bundle of Quarrelshafts	Deadly Acid Quarrel	500	37	0	750
Infinite Deadly Acid Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Deadly Acid Atlatl Dart	500	37	0	751
Infinite Deadly Fire Arrowheads	Wrapped Bundle of Quarrelshafts	Deadly Fire Quarrel	500	37	0	752
Infinite Deadly Fire Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Deadly Fire Atlatl Dart	500	37	0	753
Infinite Deadly Frost Arrowheads	Wrapped Bundle of Quarrelshafts	Deadly Frost Quarrel	500	37	0	754
Infinite Deadly Frost Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Deadly Frost Atlatl Dart	500	37	0	755
Infinite Deadly Electric Arrowheads	Wrapped Bundle of Quarrelshafts	Deadly Lightning Quarrel	500	37	0	756
Infinite Deadly Electric Arrowheads	Wrapped Bundle of Atlatl Dartshafts	Deadly Lightning Atlatl Dart	500	37	0	757
